ADM3_FR,ADM2_FR,ADM1_FR,shape_Leng,Shape_Area,ADM0_PCODE,Country,Latitude,Longitude,Population,Area,Total_bran,Total_ATMs,Total_geoc
Fada-Ngourma,Gourma,Est,3.191627086350000,0.287319423416000,BF,burkina,11.955360000000001,0.529236000000000,"187692",342930.000,3.000000000000000,1.000000000000000,"0"
Falagountou,Séno,Sahel,0.994162958659000,0.044377881717500,BF,burkina,14.299507999999999,0.231035000000000,"33890",55730.000,0.000000000000000,0.000000000000000,
Fara,Balé,Boucle du Mouhoun,1.414303388940000,0.058700151699000,BF,burkina,11.440298000000000,-2.740903000000000,"61001",72762.000,0.000000000000000,0.000000000000000,
Faramana,Houet,Hauts-Bassins,0.824290573870000,0.018239709861500,BF,burkina,12.038852000000000,-4.526193000000000,"17997",22226.000,0.000000000000000,0.000000000000000,
Fo,Houet,Hauts-Bassins,0.831173435962000,0.035308363161500,BF,burkina,11.899429000000000,-4.536727000000000,"22471",40158.000,0.000000000000000,0.000000000000000,
Founzan,Tuy,Hauts-Bassins,1.474927319160000,0.064523715948500,BF,burkina,11.329015000000000,-3.334171000000000,"43725",79853.000,0.000000000000000,0.000000000000000,
Foutouri,Komandjari,Est,1.871213213340000,0.121617542815000,BF,burkina,12.787623999999999,1.042210000000000,"12452",131570.000,0.000000000000000,0.000000000000000,
Gaô,Ziro,Centre-Ouest,0.990024041855000,0.041980594755500,BF,burkina,11.619517000000000,-2.253867000000000,"26453",57756.000,0.000000000000000,0.000000000000000,
Gaongo,Bazèga,Centre-Sud,1.105821634400000,0.040530596096000,BF,burkina,12.046051000000000,-1.099938000000000,"35765",62493.000,0.000000000000000,0.000000000000000,
Gaoua,Poni,Sud-Ouest,1.398228030000000,0.063406040866500,BF,burkina,10.356970000000000,-3.201942000000000,"78081",78014.000,4.000000000000000,1.000000000000000,"1"
Garango,Boulgou,Centre-Est,1.692633191410000,0.044429121798000,BF,burkina,11.938299000000001,-0.564572000000000,"91188",44502.000,2.000000000000000,1.000000000000000,"1"
Gassan,Nayala,Boucle du Mouhoun,1.597184408570000,0.085812781546000,BF,burkina,12.799378000000001,-3.277385000000000,"44139",103030.000,0.000000000000000,0.000000000000000,
Gayéri,Komandjari,Est,3.024157948960000,0.219905365488000,BF,burkina,12.678509999999999,0.557612000000000,"76218",289350.000,0.000000000000000,0.000000000000000,
Gbomblora,Poni,Sud-Ouest,1.419672819440000,0.054458362339000,BF,burkina,10.197590000000000,-3.028021000000000,"25169",67438.000,0.000000000000000,0.000000000000000,
Gbondjigui,Bougouriba,Sud-Ouest,1.769978244340000,0.063606053797000,BF,burkina,10.998575000000001,-3.495940000000000,"29523",76502.000,0.000000000000000,0.000000000000000,
Godyr,Sanguié,Centre-Ouest,0.711277220567000,0.022329194469000,BF,burkina,12.712839000000001,-2.594395000000000,"23824",24718.000,0.000000000000000,0.000000000000000,
Gogo,Zoundwéogo,Centre-Sud,1.675542522540000,0.089798195061500,BF,civ,9.838241999999999,-3.574958000000000,"73128",168000.000,0.000000000000000,0.000000000000000,
Gomboro,Sourou,Boucle du Mouhoun,0.960859175097000,0.041665596130500,BF,burkina,13.444150000000000,-2.822701000000000,"12656",48300.000,0.000000000000000,0.000000000000000,
Gomboussougou,Zoundwéogo,Centre-Sud,1.402767085700000,0.063844537971500,BF,burkina,11.442799000000001,-0.723864000000000,"70710",78163.000,0.000000000000000,0.000000000000000,
Gomponsom,Passoré,Nord,0.607586016071000,0.019333844453000,BF,burkina,13.050556000000000,-2.244010000000000,"144835",100260.000,0.000000000000000,0.000000000000000,
Gorgadji,Séno,Sahel,1.409279975590000,0.079271316732500,BF,burkina,13.979077000000000,-0.463455000000000,"34005",93313.000,0.000000000000000,0.000000000000000,
Gorom-Gorom,Oudalan,Sahel,3.193000745670000,0.255918696024000,BF,burkina,14.406979000000000,-0.251892000000000,"72454",330470.000,0.000000000000000,0.000000000000000,
Gossina,Nayala,Boucle du Mouhoun,0.744407295332000,0.034657012263000,BF,burkina,12.508383000000000,-2.838582000000000,"26241",41601.000,0.000000000000000,0.000000000000000,
Gounguen,Kourittenga,Centre-Est,1.143726995600000,0.030875534808500,BF,burkina,12.150582999999999,-0.112236000000000,"46379",41746.000,0.000000000000000,0.000000000000000,
Goursi,Zondoma,Nord,2.009421414030000,0.065639843910000,BF,burkina,13.050556000000000,-2.244010000000000,"117761",77280.000,0.000000000000000,0.000000000000000,
Guéguéré,Ioba,Sud-Ouest,1.407832858920000,0.053618522950000,BF,burkina,11.132199000000000,-3.213801000000000,"46988",64012.000,0.000000000000000,0.000000000000000,
Guiaro,Nahouri,Centre-Sud,1.902763607470000,0.133001279871000,BF,burkina,11.273633999999999,-1.435600000000000,"29231",155330.000,0.000000000000000,0.000000000000000,
Guiba,Zoundwéogo,Centre-Sud,1.043157110400000,0.023289674876500,BF,burkina,11.695258000000001,-1.166240000000000,"31872",27624.000,0.000000000000000,0.000000000000000,
Guibaré,Bam,Centre-Nord,0.785714203220000,0.020173582732500,BF,burkina,13.117755000000001,-1.633630000000000,"37431",25777.000,0.000000000000000,0.000000000000000,
Houndé,Tuy,Hauts-Bassins,1.824596369110000,0.102819839372000,BF,burkina,11.456066000000000,-3.609452000000000,"133403",124520.000,5.000000000000000,2.000000000000000,"1"
Imasgho,Boulkiemdé,Centre-Ouest,0.668991797500000,0.018473230075000,BF,burkina,12.459453999999999,-2.302146000000000,"27762",21542.000,0.000000000000000,0.000000000000000,
Iôlôniôrô,Bougouriba,Sud-Ouest,1.336522338900000,0.059704324804500,BF,burkina,10.737615999999999,-3.489383000000000,"35351",68051.000,0.000000000000000,0.000000000000000,
Ipelsé,Bazèga,Centre-Sud,0.778360826183000,0.017156934643000,BF,burkina,11.853802999999999,-1.619960000000000,"13857",18242.000,0.000000000000000,0.000000000000000,
Kaïn,Yatenga,Nord,1.212755309760000,0.062728927973000,BF,burkina,14.014771000000000,-2.684812000000000,"11778",78017.000,0.000000000000000,0.000000000000000,
Kalsaka,Yatenga,Nord,1.114341742180000,0.049036786037500,BF,burkina,13.168908000000000,-2.001259000000000,"78184",58531.000,0.000000000000000,0.000000000000000,
Kampti,Poni,Sud-Ouest,2.094571532020000,0.109480158282000,BF,burkina,10.080463000000000,-3.492569000000000,"65725",129850.000,0.000000000000000,0.000000000000000,
Kando,Kourittenga,Centre-Est,1.280328498540000,0.029228013378500,BF,burkina,12.426513000000000,-0.475109000000000,"38882",33214.000,0.000000000000000,0.000000000000000,
Kangala,Kénédougou,Hauts-Bassins,1.295801201020000,0.043198887634000,BF,burkina,11.029992000000000,-5.210665000000000,"33064",50233.000,0.000000000000000,0.000000000000000,
Kankalaba,Léraba,Cascades,0.711534602623000,0.025916305809500,BF,burkina,10.753363999999999,-5.298960000000000,"12592",31345.000,0.000000000000000,0.000000000000000,
Kantchari,Tapoa,Est,2.823689955180000,0.340766018611000,BF,burkina,12.406008000000000,1.465091000000000,"109487",360540.000,8.000000000000000,1.000000000000000,"0"
Karangasso-Sambla,Houet,Hauts-Bassins,1.539341940960000,0.063156056680000,BF,burkina,11.263382000000000,-4.694934000000000,"29898",72035.000,0.000000000000000,0.000000000000000,
Karangasso-Vigué,Houet,Hauts-Bassins,2.382379011160000,0.161587520501000,BF,burkina,10.937948000000000,-3.937539000000000,"118402",196600.000,0.000000000000000,0.000000000000000,
Kassou,Ziro,Centre-Ouest,1.662052119340000,0.099791532187000,BF,burkina,11.593818000000001,-1.999032000000000,"54284",117040.000,0.000000000000000,0.000000000000000,
Kassoum,Sourou,Boucle du Mouhoun,1.057108856630000,0.057213922724000,BF,burkina,13.077325999999999,-3.238177000000000,"25694",68614.000,0.000000000000000,0.000000000000000,
Kaya,Sanmatenga,Centre-Nord,1.446494884430000,0.073702179468500,BF,burkina,13.158798000000001,-1.214364000000000,"207740",90632.000,7.000000000000000,3.000000000000000,"2"
Kayan,Kénédougou,Hauts-Bassins,1.131760482410000,0.048654547904500,BF,burkina,11.862375000000000,-4.720684000000000,"29425",61728.000,0.000000000000000,1.000000000000000,
Kayao,Bazèga,Centre-Sud,1.198512428870000,0.056668054106000,BF,burkina,12.045348000000001,-1.871171000000000,"40691",67381.000,0.000000000000000,0.000000000000000,
Kelbo,Soum,Sahel,1.100621990750000,0.042164977723000,BF,burkina,13.865463999999999,-1.130480000000000,"33360",50217.000,0.000000000000000,0.000000000000000,
Kiembara,Sourou,Boucle du Mouhoun,1.315447276470000,0.061395863108500,BF,burkina,13.270752999999999,-2.721624000000000,"39289",74076.000,0.000000000000000,0.000000000000000,
Kindi,Boulkiemdé,Centre-Ouest,0.763004239211000,0.020923545481500,BF,burkina,12.446161000000000,-2.069591000000000,"41881",26433.000,0.000000000000000,0.000000000000000,
Kirsi,Passoré,Nord,0.729993979431000,0.018672095496500,BF,burkina,13.000299999999999,-1.952213000000000,"29816",21972.000,0.000000000000000,0.000000000000000,
Koala,Gnagna,Est,1.806490380740000,0.113598360815000,BF,burkina,13.394902999999999,-0.054482000000000,"86921",195730.000,0.000000000000000,0.000000000000000,
Kogho,Ganzourgou,Plateau-Central,0.749869200501000,0.020060927206500,BF,burkina,12.645332000000000,-0.701111000000000,"23435",15970.000,0.000000000000000,0.000000000000000,
Kokologo,Boulkiemdé,Centre-Ouest,0.917131374711000,0.024806579650000,BF,burkina,12.208826000000000,-1.901646000000000,"51670",29861.000,0.000000000000000,0.000000000000000,
Kôlôkô,Kénédougou,Hauts-Bassins,1.602999201290000,0.061715734226000,BF,burkina,11.187815000000001,-5.195200000000000,"28626",76066.000,0.000000000000000,0.000000000000000,
Kombissiri,Bazèga,Centre-Sud,1.270906274520000,0.048733242328500,BF,burkina,11.987169000000000,-1.324217000000000,"77756",59657.000,1.000000000000000,1.000000000000000,"0"
Kombori,Kossi,Boucle du Mouhoun,0.928891249728000,0.018303306796000,BF,burkina,13.337386000000000,-3.916153000000000,"15118",22441.000,0.000000000000000,0.000000000000000,
Komin-Yanga,Koulpélogo,Centre-Est,1.355278961310000,0.068334327529500,BF,burkina,11.677875000000000,0.240850000000000,"48260",78930.000,0.000000000000000,0.000000000000000,
Komki-Ipala,Kadiogo,Centre,0.618847952881000,0.018067813842000,BF,burkina,12.159799000000000,-1.762871000000000,"22553",22111.000,0.000000000000000,0.000000000000000,
Kompienga,Kompienga,Est,1.262954401730000,0.050733526447000,BF,burkina,11.060456000000000,0.606481000000000,"45986",70971.000,0.000000000000000,0.000000000000000,
Komsilga,Kadiogo,Centre,0.850639073264000,0.028464010264500,BF,burkina,12.215506000000000,-1.586645000000000,"137278",31752.000,9.000000000000000,0.000000000000000,"6"
Komtoèga,Boulgou,Centre-Est,0.827456240098000,0.017243767575500,BF,burkina,11.858703000000000,-0.653551000000000,"27144",20062.000,0.000000000000000,0.000000000000000,
Kona,Mouhoun,Boucle du Mouhoun,1.060418188580000,0.050471385285500,BF,burkina,12.078963999999999,-3.435453000000000,"27164",61137.000,0.000000000000000,0.000000000000000,
Kongoussi,Bam,Centre-Nord,1.378550649340000,0.055474462375000,BF,burkina,13.424939000000000,-1.608957000000000,"121595",65381.000,2.000000000000000,2.000000000000000,"0"
Koper,Ioba,Sud-Ouest,0.878696395652000,0.035249913039000,BF,burkina,11.109512000000000,-2.896954000000000,"28651",42291.000,0.000000000000000,0.000000000000000,
Kordié,Sanguié,Centre-Ouest,1.136575096390000,0.037481423769000,BF,burkina,12.546277000000000,-2.408214000000000,"26227",45499.000,0.000000000000000,0.000000000000000,
Korsimoro,Sanmatenga,Centre-Nord,1.517807145030000,0.053385178116500,BF,burkina,12.760166000000000,-1.076421000000000,"64349",60339.000,0.000000000000000,0.000000000000000,
Kossouka,Yatenga,Nord,0.594186188623000,0.015586689137500,BF,burkina,13.345113000000000,-1.899123000000000,"26926",16736.000,0.000000000000000,0.000000000000000,
Koti,Tuy,Hauts-Bassins,1.395306914830000,0.058586903389500,BF,burkina,11.437946000000000,-2.948434000000000,"31179",67435.000,0.000000000000000,0.000000000000000,
Koubri,Kadiogo,Centre,1.384686646480000,0.047327380451500,BF,burkina,12.232703000000001,-1.234538000000000,"60817",63777.000,0.000000000000000,0.000000000000000,
Koudougou,Boulkiemdé,Centre-Ouest,1.249403744970000,0.048656827054500,BF,burkina,12.305484999999999,-2.310589000000000,"216830",58363.000,13.000000000000000,1.000000000000000,"5"
Kougny,Nayala,Boucle du Mouhoun,0.814188509016000,0.027750036505500,BF,burkina,12.773833000000000,-3.083545000000000,"22323",33341.000,0.000000000000000,0.000000000000000,
Kouka,Banwa,Boucle du Mouhoun,1.526466508790000,0.060281893361500,BF,burkina,11.918500000000000,-4.340847000000000,"73747",78625.000,0.000000000000000,0.000000000000000,
Koumbia,Tuy,Hauts-Bassins,1.854881534920000,0.112745260583000,BF,mali,12.641415000000000,-4.684681000000000,"71454",205630.000,0.000000000000000,0.000000000000000,
Koumbri,Yatenga,Nord,1.271286728460000,0.052329613786000,BF,burkina,13.875432999999999,-2.425639000000000,"61818",61304.000,0.000000000000000,0.000000000000000,
Koundougou,Houet,Hauts-Bassins,1.013245229490000,0.031119297995000,BF,burkina,11.741429000000000,-4.555441000000000,"21226",39336.000,0.000000000000000,2.000000000000000,
Koupèla,Kourittenga,Centre-Est,1.469040208610000,0.027759789832000,BF,burkina,12.175983000000000,-0.327970000000000,"91023",33892.000,3.000000000000000,1.000000000000000,"1"
Kourinion,Kénédougou,Hauts-Bassins,1.060851594140000,0.051493703710500,BF,burkina,11.079222000000000,-4.740327000000000,"17885",60009.000,0.000000000000000,0.000000000000000,
Kourouma,Kénédougou,Hauts-Bassins,1.306579888550000,0.081062542421500,BF,mali,11.861407000000000,-5.840813000000000,"65985",128743.000,0.000000000000000,0.000000000000000,
Koutougou,Soum,Sahel,1.985179976360000,0.157638327900000,BF,burkina,14.553258000000000,-0.980776000000000,"26713",140680.000,0.000000000000000,0.000000000000000,
Kpuéré,Noumbiel,Sud-Ouest,1.035461994620000,0.044494948290500,BF,burkina,9.622351000000000,-2.856863000000000,"7391",57148.000,0.000000000000000,0.000000000000000,
Kyon,Sanguié,Centre-Ouest,0.726740554857000,0.016253475353500,BF,burkina,12.343864999999999,-2.634977000000000,"24484",19092.000,0.000000000000000,0.000000000000000,
La-Toden,Passoré,Nord,0.693712667540000,0.023700610279000,BF,burkina,12.865097000000000,-2.465697000000000,"39128",30469.000,0.000000000000000,0.000000000000000,
Lalgaye,Koulpélogo,Centre-Est,1.399102053480000,0.042242534515000,BF,burkina,11.478940000000000,-0.102472000000000,"19436",66448.000,0.000000000000000,0.000000000000000,
Lanfièra,Sourou,Boucle du Mouhoun,0.775412248078000,0.023746403954500,BF,burkina,12.929448000000001,-3.402407000000000,"25486",28223.000,0.000000000000000,0.000000000000000,
Lankoué,Sourou,Boucle du Mouhoun,0.760181512845000,0.024597893873000,BF,burkina,13.226170000000000,-2.581824000000000,"21910",29245.000,0.000000000000000,0.000000000000000,
Laye,Kourwéogo,Plateau-Central,0.434400522635000,0.010435127731000,BF,burkina,12.548430000000000,-1.766820000000000,"16630",12412.000,0.000000000000000,0.000000000000000,
Lèba,Zondoma,Nord,0.837188466944000,0.014123614100500,BF,burkina,13.351324999999999,-2.395610000000000,"13562",20428.000,0.000000000000000,0.000000000000000,
Legmoin,Noumbiel,Sud-Ouest,0.827492877085000,0.021419686925000,BF,burkina,10.142293000000000,-2.891317000000000,"19031",19460.000,0.000000000000000,0.000000000000000,
Lèna,Houet,Hauts-Bassins,1.205115660470000,0.050575513260000,BF,burkina,11.253391000000001,-3.954720000000000,"25393",58043.000,0.000000000000000,0.000000000000000,
Léo,Sissili,Centre-Ouest,1.442039971970000,0.080781473572000,BF,burkina,11.084315000000000,-2.114713000000000,"85574",95515.000,1.000000000000000,1.000000000000000,"0"
Liptougou,Gnagna,Est,1.908657357860000,0.104024044698000,BF,burkina,13.057988000000000,0.332562000000000,"75570",132420.000,0.000000000000000,0.000000000000000,
Lôgbou,Tapoa,Est,3.128453238660000,0.193874080895000,BF,burkina,11.605916000000001,1.802558000000000,"97068",242580.000,0.000000000000000,0.000000000000000,
Loropéni,Poni,Sud-Ouest,2.379182270610000,0.172735863864000,BF,burkina,10.460304000000001,-3.517700000000000,"61952",205930.000,0.000000000000000,0.000000000000000,
Loumana,Léraba,Cascades,1.236003246520000,0.040511413406000,BF,burkina,10.587365999999999,-5.389986000000000,"33787",40843.000,0.000000000000000,0.000000000000000,
Loumbila,Oubritenga,Plateau-Central,0.643863369285000,0.015536088672500,BF,burkina,12.513090000000000,-1.410564000000000,"36465",17700.000,0.000000000000000,0.000000000000000,
Madjoari,Kompienga,Est,2.477648384180000,0.102418197330000,BF,burkina,11.438005000000000,1.215869000000000,"9974",124940.000,0.000000000000000,0.000000000000000,
Madouba,Kossi,Boucle du Mouhoun,0.450983589421000,0.012848128315000,BF,burkina,13.120979000000000,-4.272266000000000,"10150",16172.000,0.000000000000000,0.000000000000000,
Malba,Poni,Sud-Ouest,0.740299629726000,0.016168358427500,BF,burkina,10.467211000000001,-2.994705000000000,"12681",17853.000,0.000000000000000,0.000000000000000,
Mané,Sanmatenga,Centre-Nord,1.234129346310000,0.064955496979500,BF,burkina,13.040471000000000,-1.406988000000000,"72901",72496.000,0.000000000000000,0.000000000000000,
Manga,Zoundwéogo,Centre-Sud,0.674468957465000,0.018034626643000,BF,burkina,11.636786000000001,-1.047570000000000,"44074",24509.000,4.000000000000000,1.000000000000000,"0"
Mangodara,Comoé,Cascades,2.998929332680000,0.210600987121000,BF,burkina,9.937687000000000,-4.427685000000001,"67598",255800.000,0.000000000000000,0.000000000000000,
Mani,Gnagna,Est,1.991203408090000,0.105871127979000,BF,burkina,13.256627000000000,-0.244629000000000,"124433",45724.000,0.000000000000000,0.000000000000000,
Mansila,Yagha,Sahel,2.515311643440000,0.122948837651000,BF,burkina,13.124340000000000,0.637123000000000,"25065",142570.000,0.000000000000000,0.000000000000000,
Markoye,Oudalan,Sahel,1.695464311500000,0.102087755982000,BF,burkina,14.692295000000000,0.088379000000000,"28486",149760.000,0.000000000000000,0.000000000000000,
